Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
PMP Certification Practice Test Questions Dumps 2019,www.udemy.com/course/pmp-certification-practice-test-questions-dumps-2018/,SKILLCERTPRO : Get Certified,19.99,11.39,3.4(14 ratings),IT & Software,IT Certification,PMP,113,English,Project Management Professional Mock Preparation. 999 Questions,12/2019,12/31/19
PMP® Exam Prep -FULL Training. 1100 Questions. Part 3,www.udemy.com/course/pmi-pmp-exam-test-full-prep/,Stanislav Godomskyi,199.99,11.39,4.0(11 ratings),Business,Management,PMP,54,English,Part 3. Practice 600 Questions at 5 process group + Mock Exam.,11/2018,12/31/19
PMP Exam Scenario and knowledge Based Questions and Answers,www.udemy.com/course/pmp-exam-scenario-and-knowledge-based-questions-and-answers/,Technical Institute of America,99.99,11.39,4.7(3 ratings),Business,Project Management,PMP,22,English,Based on PMBOK Guide 6th Edition,4/2019,12/31/19
PMP Exam Questions and Prep Plan,www.udemy.com/course/pmi-project-management-professional-pmp-exam-questions/,Reshma Gulabani,54.99,13.79,4.3(6 ratings),IT & Software,IT Certification,PMP,127,English,A set of questions that are most likely to appear in your upcoming PMI-PMP exam,7/2019,12/31/19
PMP 6th Exam Preperation Course-Simplified-Step by Step,www.udemy.com/course/pmp-6th-exam-prep-simplified-step-by-step/,Khalid Mansour,19.99,11.39,4.3(12 ratings),Personal Development,Career Development,PMP,"1,151",English,Rich and full yet simple step-by-step guide to prepare you for the PMP exam (6th edtion),6/2019,12/31/19
PMP Project Management Professional Certification,www.udemy.com/course/pmi-pmp-test/,managing +,199.99,11.39,4.1(14 ratings),Teaching & Academics,Test Prep,"PMP
 ","2,481",English,Become PMP Project Management Professional Certified by Practicing on High Quality Questions.,7/2018,12/31/19
Project Management Professional (PMP),www.udemy.com/course/project-management-professional-pmp-p/,Stone River eLearning,199.99,11.39,3.9(19 ratings),Business,Project Management,PMP,145,English,Project Management Professional (PMP)Â® certification,12/2016,12/31/19
PMI Project Management Professional - PMP Practice Exams,www.udemy.com/course/pmp-project-management-professional-exams/,PrepCert Academy,19.99,11.39,0.0(0 ratings),IT & Software,IT Certification,PMP,512,English,PMI PMP * 5 Practice Exams * 1000 Questions with explanations * ALL Domains,12/2019,12/31/19
PMP Exam Prep: Acing The PMP Framework,www.udemy.com/course/pmp-exam-prep-acing-the-pmp-framework1/,BAPM Association,24.99,11.39,3.9(13 ratings),Business,Project Management,PMP,533,"English
 ",The Ultimate Guide To The Project Mangement Professional Exam Prep,7/2016,12/31/19
PASS YOUR PMP EXAM FROM FIRST ATTEMPT,www.udemy.com/course/pass-your-pmp-exam-from-first-attempt/,Shehab Abo El Azm,19.99,11.39,3.8(17 ratings),Personal Development,Career Development,PMP,468,English,"SCENARIO-BASED QUESTIONS, BASED ON PMBOK 6TH EDITION, INCLUDING PMI-PMP 2019 EXAM UPDATES.",5/2019,12/31/19
PMI Project Management Professional PMP - Practice Test,www.udemy.com/course/pmi-project-management-professional-pmp-practice-test/,Ultimate Practice Tests,19.99,11.39,4.0(1 rating),Business,Project Management,PMP,59,English,Pass Project Management Professional PMP - Practice Exam with ease,12/2019,12/31/19
PMP Exam Prep: Four Mock Exams on PMBOK V6,www.udemy.com/course/four-pmp-mock-exams-on-pmbok-v6/,Marianne Magdy,39.99,11.39,4.2(47 ratings),Teaching & Academics,Test Prep,PMP,438,English,"Solve 4 high quality mock tests covering all knowledge areas & process groups, according to PMBOK 6th. edition",11/2019,12/31/19
Project Management Fundamentals (PMP),www.udemy.com/course/pmpfundas/,The Global Training Hub,59.99,11.39,4.3(24 ratings),IT & Software,IT Certification,PMP,135,English,Project Management Fundamentals inline with PMP exam guidelines,6/2019,12/31/19
PMP Practice tests 6th Edition - 500 questions+explanations,www.udemy.com/course/pmp-practice-tests-6th-edition-500-questions-and-explanations/,Biz Projects Academy,24.99,11.39,3.1(9 ratings),Teaching & Academics,Test Prep,PMP,"3,169",English,Updated to PMBOK 6th Edition. Get ready to the 2019 PMP exam !,4/2019,12/31/19
