Course,URL,instructor,Price (full),Price (discount),Rank
iMovie - Video editing for beginners on Mac OS. Updated 2019,www.udemy.com/course/imovie-course/,Colin Marks,199.99,9.99,4.5(287 ratings)
Business Data Analysis with Microsoft Excel and Power BI,www.udemy.com/course/business-data-analysis-with-microsoft-excel/,Michael Olafusi,49.99,9.99,"4.3(1,705 ratings)"
"Mobility & Security Bundle (MS-100, MS-101 & SharePoint)",www.udemy.com/course/mobility-security-bundle-ms-100-ms-101-sharepoint/,Intellezy Trainers,154.99,9.99,4.4(20 ratings)
PowerPoint Slide Zoom Course 2019,www.udemy.com/course/slide_zoom/,One Skill,0,0,4.6(248 ratings)
Mac Pages: Mastering Apple's Word Processing App,www.udemy.com/course/mac-pages/,Gary Rosenzweig,79.99,9.99,4.5(497 ratings)
SAP WM (Warehouse Management) Training,www.udemy.com/course/sap-wm-warehouse-management-training/,Uplatz Training,0,0,3.6(103 ratings)
Primavera P6: Planning & Scheduling Construction Case Study,www.udemy.com/course/primavera-p6-planning-scheduling-construction-case-study/,"Construction Project Management Guru (PSP, PMI-SP, PMP)",0,0,4.1(325 ratings)
Microsoft Word VBA Macro Programming - Introduction,www.udemy.com/course/gcs-microsoft-word-vba-macro-programming-introduction/,Grant Gamble,0,0,4.2(574 ratings)
SAP Logistic Execution,www.udemy.com/course/sap-logistic-execution-r3/,Abdul Maulud,74.99,9.99,4.4(136 ratings)
DAX Power Pivot - 10 Easy Steps for Intermediates,www.udemy.com/course/dax-power-pivot-10-easy-steps-for-intermediates/,Gilly Dow,0,0,4.6(197 ratings)
Microsoft Excel 2016 Beginners & Intermediate Excel Training,www.udemy.com/course/microsoft-excel-2016-beginners-intermediate-excel-training/,365 Careers,149.99,9.99,"4.5(2,264 ratings)"
Fundamentals of Microsoft PowerApps,www.udemy.com/course/learn-microsoft-powerapps/,William Klein,0,0,4.3(153 ratings)
The Ultimate Excel VBA Userform with Access Database,www.udemy.com/course/excel-userform-vba/,BY MMB,0,0,4.7(41 ratings)
Become an expert in the new SAP Activate Methodology.,www.udemy.com/course/sapactivate/,Success Learner,0,99.99,4.2(287 ratings)
SAP BI /SAP Business Objects Web Intelligence,www.udemy.com/course/sap-business-objects-web-intelligence/,Esra Ekiz,0,0,3.9(499 ratings)
PL/SQL by Example - Beginner to Advanced PL/SQL,www.udemy.com/course/plsql-by-example/,Amarnath Reddy,199.99,9.99,"4.4(1,546 ratings)"
Master Microsoft Office 365,www.udemy.com/course/microsoft-office-365-en/,SONIC Performance Support - E-Learning Experts,19.99,9.99,4.5(217 ratings)
SharePoint Designer 2013,www.udemy.com/course/sharepoint-designer-2013/,Intellezy Trainers,64.99,9.99,4.0(394 ratings)
Master QuickBooks 2019: The Complete Training Course,www.udemy.com/course/master-quickbooks-2019-the-complete-training-course-online/,Simon Sez IT,0,0,4.2(123 ratings)
Excel VBA Exercises and Real-World Projects,www.udemy.com/course/excel-vba-exercises-and-projects/,Karen Tateosyan,124.99,9.99,4.5(76 ratings)
Beginners to Expert Excel and Excel VBA 37 Hours Mega Course,www.udemy.com/course/excel2016course/,Mach 42 Productions,179.99,9.99,4.4(950 ratings)
"Excel Shortcuts, Excel Tips, Excel Tricks - Excel Skills!",www.udemy.com/course/dontgetmadgetskills-excel-shortcuts/,Billy Wigley,64.99,9.99,"4.3(1,265 ratings)"
Become a Microsoft Excel Wizard in 1 Hour,www.udemy.com/course/microsoft-excel-in-just-1-hour/,Cody Baldwin,49.99,9.99,"4.6(1,307 ratings)"
Advanced Microsoft Word VBA Macro Programming,www.udemy.com/course/advanced-word-vba-online-course/,Grant Gamble,124.99,9.99,4.6(118 ratings)
Oracle Database Administration for Absolute Beginners ,www.udemy.com/course/oracledba/,Sam Dhanasekaran,124.99,9.99,4.2(892 ratings)
"Computer Repair Master Course , Start Your Own Business",www.udemy.com/course/microsoft-excel-advanced-formulas-and-functions-o/,Computer Repair School,0,19.99,3.7(16 ratings)
Excel VBA: How to Write Macros Like a Professional,www.udemy.com/course/excel-vba-how-to-write-like-a-professional/,Paul Kelly,199.99,9.99,4.4(668 ratings)
Typing Course - How to Touch Type Faster - New Way to Learn,www.udemy.com/course/how-to-type-touch-typing/,Ian Stables,149.99,9.99,4.1(87 ratings)
SAP MM Purchasing Simplified for Beginners,www.udemy.com/course/sap-mm-purchasing-simplified-for-beginners/,Ulrika Garner,69.99,9.99,4.2(193 ratings)
"Excel Crash Course:  VLOOKUP, HLOOKUP, and LOOKUP Functions",www.udemy.com/course/excel-crash-course-lookup/,"Chase Raz, M.B.A.",39.99,9.99,4.7(171 ratings)
Learn Microsoft Flow,www.udemy.com/course/learn-microsoft-flow/,William Klein,19.99,9.99,4.4(196 ratings)
Microsoft Access: Complete MS Access Mastery for Beginners,www.udemy.com/course/microsoft-access-2016-for-beginners/,Steve McDonald,174.99,9.99,4.5(538 ratings)
SAP Customer Service (CS/SM) - Service Management module,www.udemy.com/course/sap-customer-service-cssm-service-management-module/,John von Aspen,179.99,9.99,4.3(154 ratings)
Adobe Acrobat DC Pro Introduction,www.udemy.com/course/adobe-acrobat-dc-pro-introduction/,Intellezy Trainers,39.99,9.99,4.7(186 ratings)
SAP BW 7.4 ZERO TO HERO - MODELING,www.udemy.com/course/sap-bw-74-zero-to-hero/,Kiran Kumar,199.99,9.99,4.2(457 ratings)
Microsoft Outlook 2016: Beginner and Intermediate Training,www.udemy.com/course/microsoft-outlook-2016-beginner-and-intermediate-training/,365 Careers,44.99,9.99,"4.3(1,204 ratings)"
QuickBooks Desktop 2013/2018 Certified User Test Preparation,www.udemy.com/course/quickbooks-2015-course/,Hector Garcia,49.99,9.99,4.6(435 ratings)
Microsoft Access VBA: Automating Import of Excel Files,www.udemy.com/course/microsoft-access-vba-automating-excel-import/,Bruce Myron,99.99,9.99,4.8(263 ratings)
Microsoft Project 13/16/19 - Like a Boss (Exam 74-343 prep),www.udemy.com/course/project-2013-like-a-boss/,Brian Culp,149.99,9.99,4.4(343 ratings)
PowerPoint Parallax Course,www.udemy.com/course/powerpoint-parallax/,One Skill,0,199.99,4.8(10 ratings)
Microsoft Excel - Excel from Beginner to Advanced & VBA,www.udemy.com/course/microsoft-excel-learn-excel-from-beginner-to-advanced/,Brian Wells,194.99,9.99,4.2(222 ratings)
OBIEE 12c Developer Course,www.udemy.com/course/obiee-12c-developer-course/,Sanjay Singh,129.99,9.99,4.1(211 ratings)
Microsoft Excel - Excel with Power Pivot & DAX Formulas,www.udemy.com/course/excel-microsoft-excel-power-pivot-dax-meaures/,MyExcelOnline John Michaloudis,99.99,9.99,4.3(28 ratings)
Complete Gmail Course,www.udemy.com/course/your-gmail-productivity-unleashed-destroy-gmail-timewasters/,Andreas Exadaktylos,24.99,9.99,4.4(320 ratings)
Excel with Interactive Excel Dashboards,www.udemy.com/course/excel-dashboard/,Mynda Treacy,0,199.99,4.5(256 ratings)
Office 365 Planner,www.udemy.com/course/office-365-planner/,Intellezy Trainers,29.99,9.99,4.4(112 ratings)
Master Excel Pivot Tables - Excel 2016,www.udemy.com/course/master-excel-pivot-tables/,Tom Meservy,39.99,9.99,"4.6(1,538 ratings)"
Excel Guru: The Only Excel Formulas Course You’ll Ever Need,www.udemy.com/course/xlessentials-eap-m2/,Jarrod Tanton,199.99,9.99,4.5(286 ratings)
Excel with Microsoft Excel VBA User Forms,www.udemy.com/course/excel-with-microsoft-excel-vba-user-forms/,Kyle Pew,74.99,9.99,4.5(618 ratings)
SAP Basis One-on-One Foundations,www.udemy.com/course/sap-basis-foundations/,Emmitt D. Bone,199.99,9.99,4.2(187 ratings)
Learning Task Automation using Windows PowerShell,www.udemy.com/course/automation-using-windows-powershell/,Vijay Saini,109.99,9.99,4.2(376 ratings)
Master Microsoft Project - Project from Beginner to Advanced,www.udemy.com/course/microsoft-project-from-beginner-to-advanced/,Kirt Kershaw,149.99,9.99,4.1(38 ratings)
Master the Expander: The #1 Tool for Transcription!,www.udemy.com/course/master-the-expander-learn-the-1-tool-for-transcription/,Linda Wagner,24.99,9.99,4.6(94 ratings)
