Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Flask Devops: Release Scalable Applications with Heroku,www.udemy.com/course/flask-devops-heroku/,Jorge Escobar,"₩33,000","₩13,200",Rating: 3.9 out of 53.9 - (12),"[(/user/fromzero/, Jorge Escobar)]",Development,Development Tools,Flask,90,English,Learn how to use Heroku to deploy your Flask applications,12/2017,01/27/20
Learn UI Mobile App Design & Game Mechanics in Construct 2,www.udemy.com/course/learn-ui-mobile-app-design-game-mechanics-in-construct-2/,"Mammoth Interactive, John Bura","₩220,000","₩13,200",Rating: 5.0 out of 55.0 - (2),"[(/user/mammoth-interactive/, Mammoth Interactive), (/user/johnbura/, John Bura)]",Development,Mobile Apps,Mobile App Design,18,English,Includes FREE book! This is our ULTIMATE course. Design real iOS apps in Swift.​ Make 60 complete games in Construct 2.,11/2017,01/27/20
Make Ali Express to Shopify Dropshipping store using oberlo,www.udemy.com/course/make-ali-express-to-shopify-dropshipping-store-using-oberlo/,Ali Chaus,"₩22,000","₩13,200",Rating: 4.3 out of 54.3 - (15),"[(/user/ali-chaus/, Ali Chaus)]",Development,E-Commerce,Shopify Dropshipping,"1,061",English,Step by step creating Shopify E-commerce Dropshipping store using oberlo app,2/2018,01/27/20
Serverless Design Patterns and Best Practices,www.udemy.com/course/serverless-design-patterns-and-best-practices/,Packt Publishing,"₩137,500","₩13,200",Rating: 3.0 out of 53.0 - (5),"[(/user/packtpublishing/, Packt Publishing)]",Development,Programming Languages,AWS Lambda,38,English,Choosing the right serverless pattern for your next project,9/2018,01/27/20
REST API Testing(Automation Framework)-Rest Assured java,www.udemy.com/course/rest-api-testing-automation-framework-rest-assured-java/,Kiran Singh,"₩27,500","₩13,200",Rating: 3.7 out of 53.7 - (10),"[(/user/kiran-singh-16/, Kiran Singh)]",Development,Other,REST Assured,"3,181",English,API Test Automation,11/2019,01/27/20
Learning Path: Artificial Intelligence for Apps and Games,www.udemy.com/course/learning-path-artificial-intelligence-for-apps-and-games/,Packt Publishing,"₩220,000","₩13,200",Rating: 0.5 out of 50.5 - (1),"[(/user/packtpublishing/, Packt Publishing)]",Development,Data Science,Artificial Intelligence,23,English,Design and implement artificial intelligence in apps and games,12/2017,01/27/20
Implementing Configuration Manager Features,www.udemy.com/course/implementing-configuration-manager-features/,Packt Publishing,"₩137,500","₩13,200",Rating: 4.0 out of 54.0 - (14),"[(/user/packtpublishing/, Packt Publishing)]",Development,Other,Configuration,142,English,"A practical guide to implementing Configuration Manager features, such as operating system deployment, software updates",8/2017,01/27/20
Mastering Java Object Oriented Programming,www.udemy.com/course/mastering-java-object-oriented-programming/,Sera Nguyen,"₩55,000","₩13,200",Rating: 3.2 out of 53.2 - (13),"[(/user/queryquery/, Sera Nguyen)]",Development,Programming Languages,Java,86,English,A complete and easy guide to Java Object Oriented Programming.,12/2014,01/27/20
Advanced JavaScript Development,www.udemy.com/course/refactoru-adv-js/,RefactorU LLC,"₩60,500","₩13,200",Rating: 4.3 out of 54.3 - (50),"[(/user/refactoru/, RefactorU LLC)]",Development,Programming Languages,JavaScript,579,English,"We’ll cover functional programming, debugging techniques, and object-oriented programming.",11/2015,01/27/20
Learn Adobe Brackets Free open source code editor,www.udemy.com/course/learn-brackets-free-open-source-code-editor/,Laurence Svekis,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (148),"[(/user/lars51/, Laurence Svekis)]",Development,Development Tools,Open Source Tools,"12,941",English,Brackets is an open source text editor this course will show you what you can do with it,11/2019,01/27/20
Learn Basic Commands in Linux Shell,www.udemy.com/course/learn-basic-commands-in-linux-shell/,EDUmobile Academy,"₩104,500","₩13,200","Rating: 3.8 out of 53.8 - (1,237)","[(/user/edumobile-academy/, EDUmobile Academy)]",Development,Programming Languages,Linux,"13,732",English,This course will teach you the basics of using the linux shell commands.,12/2016,01/27/20
कीजिये तैयारी Programming & Coding Interviews की,www.udemy.com/course/hindi-programming-interviews/,Loony Corn,"₩110,000","₩13,200",Rating: 4.5 out of 54.5 - (43),"[(/user/janani-ravi-2/, Loony Corn)]",Development,Programming Languages,Engineering Interview,"2,483",English,"A course that teaches pointers, linked lists, general programming, algorithms and recursion like no one else",3/2016,01/27/20
Markdown Fundamentals,www.udemy.com/course/markdown-fundamentals/,8Cube Digital,"₩22,000","₩13,200",Rating: 4.3 out of 54.3 - (14),"[(/user/95582f6e-cbcb-4a7b-96c2-3af159cc8770/, 8Cube Digital)]",Development,Web Development,Markdown,362,English,Learn the basics of Markdown,8/2019,01/27/20
Create a Drag & Drop File Uploader For Websites,www.udemy.com/course/create-a-udemy-style-drag-drop-file-uploader-for-websites/,Stone River eLearning,"₩55,000","₩13,200",Rating: 4.5 out of 54.5 - (19),"[(/user/marktrego/, Stone River eLearning)]",Development,Web Development, ,243,English,Add a nicely designed drag and drop file uploader to any website including your own online learning platform!,2/2017,01/27/20
Learning JavaScript Programming Tutorial. A Definitive Guide,www.udemy.com/course/programming-javascript/,Infinite Skills,"₩55,000","₩13,200",Rating: 4.3 out of 54.3 - (484),"[(/user/infiniteskills/, Infinite Skills)]", Development,Web Development,JavaScript,"17,212",English,Master the art of JavaScript Programming. A practical hands on tutorial that builds real JavaScript programming skills,1/2017,01/27/20
ASP.Net Core MVC,www.udemy.com/course/learn-asp-net-core-mvc/,SkillBakery Studio,"₩55,000","₩13,200",Rating: 4.0 out of 54.0 - (5),"[(/user/skillbakery/, SkillBakery Studio)]",Development,Web Development,ASP.NET Core,20,English,Develop Web Applications using ASP.Net Core MVC,6/2019,01/27/20
Hands-On Unsupervised Learning with Python,www.udemy.com/course/hands-on-unsupervised-learning-with-python/,Packt Publishing,"₩137,500","₩13,200",Rating: 3.1 out of 53.1 - (3),"[(/user/packtpublishing/, Packt Publishing)]",Development,Game Development,Machine Learning,40,English,"Use Python to apply market basket analysis, PCA and dimensionality reduction, as well as cluster algorithms",5/2019,01/27/20
Microsoft Access 2019/365 for Advanced Users,www.udemy.com/course/microsoft-access-2019-365-for-advanced-users/,"TEST4U Testing, Training, Evaluation Platform","₩44,000","₩13,200",Rating: 5.0 out of 55.0 - (1),"[(/user/test4u-2/, TEST4U Testing, Training, Evaluation Platform)]",Development,Other,Microsoft Access,8,English,"39 Assignments with video solutions, 157 Assignments with instant assessment using the TEST4U application",5/2019,01/27/20
Ultimate Guide to Angular Material,www.udemy.com/course/angular-material/,BPB Online + 90 Million Books Sold,"₩22,000","₩13,200",Rating: 3.5 out of 53.5 - (9),"[(/user/bpb-online-courses/, BPB Online + 90 Million Books Sold)]",Development,Other,Material Design,105,English,"Everything about Angular Material, Working With Node.js, REST API, Database Integration, Updates on Angular 7 and beyond",10/2018,01/27/20
JMETER Bootcamp: An overview of Test Plans in JMeter,www.udemy.com/course/jmeter-bootcamp/,"AkaSkills! 35,000+ Students","₩214,500","₩13,200",Rating: 3.9 out of 53.9 - (11),"[(/user/aka-skills/, AkaSkills! 35,000+ Students)]",Development,Development Tools,JMeter,"2,416",English,"Testing for HTTP Proxy Server, Performance,  Distributed , Web Service, FTP, Test File Upload and Download, DataBase etc",5/2018,01/27/20
Master Internet Of Things using RaspberryPi 3 and MS Azure,www.udemy.com/course/master-internet-of-things-using-raspberrypi-3/,Rooman Technologies Pvt Ltd,"₩22,000","₩13,200",Rating: 3.3 out of 53.3 - (61),"[(/user/fbca23a6-5656-4a2e-ab96-578b6adbfa63/, Rooman Technologies Pvt Ltd)]",Development,Other,Internet Of Things,367,English,Hands on Experience in IoT,7/2017,01/27/20
Javascript Specialist,www.udemy.com/course/javascript-specialist/,"Framework Television Inc., Mark Lassoff","₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (88),"[(/user/marklassoff/, Framework Television Inc.), (/user/mark-lassoff/, Mark Lassoff)]",Development,Web Development,JavaScript,641,English,Earn a Professional Credential while Learning Javascript Coding,7/2019,01/27/20
Web Software Development with Django | Game Store App,www.udemy.com/course/web-software-development-with-django-game-store-app/,Aleksandr Romanov,"₩22,000","₩13,200",Rating: 3.7 out of 53.7 - (6),"[(/user/alexandrromanov/, Aleksandr Romanov)]",Development,Web Development,Django,560,English,"Build a secure multi-user game shop web app with Django. Deploy it to Heroku cloud, support payments and Facebook login.",10/2018,01/27/20
Matplotlib Intro with Python,www.udemy.com/course/matplotlib-intro-with-python/,Frank Anemaet,"₩22,000","₩13,200",Rating: 3.7 out of 53.7 - (25),"[(/user/frank-anemaet/, Frank Anemaet)]",Development,Programming Languages,Matplotlib,"3,079",English,Data Visualization with Python,1/2019,01/27/20
Google Apps Script - Beginners Guide PDF uploader Project,www.udemy.com/course/google-apps-script-guide/,Laurence Svekis,"₩220,000","₩13,200",Rating: 4.9 out of 54.9 - (3),"[(/user/lars51/, Laurence Svekis)]",Development,Web Development,Google Apps,"3,010",English,"Learn how to create amazing things with Google Apps Script - Google Spreadsheet App, Google Mail, Google Drive",12/2019,01/27/20
"How to setup PayPal ""Buy Now"" button with ASP.NET (C#)",www.udemy.com/course/how-to-setup-paypal-buy-now-button-and-ipn-with-aspnet-c/,Lin Zhang,"₩33,000","₩13,200",Rating: 4.3 out of 54.3 - (17),"[(/user/linzhang4/, Lin Zhang)]",Development,Programming Languages,Paypal,294,English,"Learn how to create a ""Buy Now"" button at PayPal and create an IPN listener (asp.net webpage) to handle the IPN messages",6/2014,01/27/20
"Speech2Text App with Speech Framework, iOS, Swift",www.udemy.com/course/speech2text-app-with-speech-framework-ios-swift-4/,DevTechie Interactive,"₩22,000","₩13,200",Rating: 4.4 out of 54.4 - (7),"[(/user/anoop-tomar/, DevTechie Interactive)]",Development,Mobile Apps,iOS Development,86,English,Learn to apply speech framework and turn your voice into written text in iOS,2/2019,01/27/20
Adobe Illustrator CS6 Tutorial For Beginners,www.udemy.com/course/learn-adobe-illustrator-cs6/,Howard  Simpson,"¥2,400","¥1,320",Rating: 3.6 out of 53.6 - (20),"[(/user/shubadbhatia/, Howard  Simpson)]",Development,Other,Adobe Illustrator,642,English,Learn the basics of Illustrator CS6 with Getting Started and New Features tutorials,3/2015,01/27/20
Beginner HTML & CSS: Build your own personal blog!,www.udemy.com/course/beginner-html-css-build-your-own-personal-blog/,Chris Dixon,"¥2,400","¥1,320",Rating: 4.7 out of 54.7 - (15),"[(/user/54a169de8cd71/, Chris Dixon)]",Development,Web Development,CSS,64,English,Take your first step into web development by learning HTML & CSS. Also includes responsive design & CSS Flexbox!,11/2017,01/27/20
Android Advanced Guide to Create A RESTFul API Client App,www.udemy.com/course/android-advanced-api-client-app/,Zakaria Chowdhury,"¥2,400","¥1,320",Rating: 4.5 out of 54.5 - (126),"[(/user/zakaria-chowdhury/, Zakaria Chowdhury)]",Development,Mobile Apps,RESTful API,"6,601",English,"Learn to create Android app quickly using modern libraries like Retrofit, EventBus & ButterKnife",10/2017,01/27/20
Real World Rails 5 Programming for Web Developers,www.udemy.com/course/real-world-rails-5-programming-for-web-developers/,"Eduonix Learning Solutions, Eduonix-Tech .","¥4,800","¥1,270",Rating: 4.2 out of 54.2 - (9),"[(/user/eduonix/, Eduonix Learning Solutions), (/user/eduonix-tech/, Eduonix-Tech .)]",Development,Web Development,Ruby on Rails,93,English,The ultimate course to master the professional Rails development,12/2018,01/27/20
Ionic Apps for WooCommerce: Build an eCommerce Mobile App,www.udemy.com/course/ionic-apps-for-woocommerce-build-an-ecommerce-mobile-app/,Samarth Agarwal,"¥12,000","¥1,270",Rating: 4.5 out of 54.5 - (171),"[(/user/samarthagarwal5/, Samarth Agarwal)]",Development,Mobile Apps,Ionic,"1,342", English,"Learn Ionic Framework and start building your own eCommerce app for Android and iOS using HTML, CSS and AngularJS.",6/2016,01/27/20
Rest API Testing using SoapUI | Real time Application,www.udemy.com/course/rest-api-testing/,Testing World,"¥3,000","¥1,270",Rating: 4.1 out of 54.1 - (41),"[(/user/testing-world-2/, Testing World)]",Development,Software Testing,API,663,English,With groovy Scripting language | Data Validations & Processing,10/2018,01/27/20
Full Stack Web (Angular) and Mobile (Ionic) App Development,www.udemy.com/course/full-stack-web-and-multiplatform-mobile-app-development/,Senol Atac,"¥2,400","¥1,320",Rating: 4.0 out of 54.0 - (3),"[(/user/senol-atac/, Senol Atac)]",Development,Web Development,Ionic,34,English,"Step by step implementation with Spring Boot 2.1.4, Angular 7, Ionic 4 (ios, android, windows), hibernate, liquibase",8/2019,01/27/20
Javascript Foundation Course In Depth for Beginners,www.udemy.com/course/javascript-foundation-course-in-depth-for-beginners/,Ramananda M.S,"¥12,000","¥1,270",Rating: 4.7 out of 54.7 - (6),"[(/user/ramananda-ms/, Ramananda M.S)]",Development,Web Development,JavaScript,36,English,Course for fresh graduates / candidates willing to move from non IT to IT Software / experienced & new to Javascript.,11/2019,01/27/20
Build a customisable Sticker App for iOS + In App Purchase!,www.udemy.com/course/build-a-customisable-sticker-app-for-ios-in-app-purchase/,Paul Roozekrans,"¥19,200","¥1,270",Rating: 4.2 out of 54.2 - (9),"[(/user/paul-roozekrans/, Paul Roozekrans)]",Development,Mobile Apps,iOS Development,26,English,"I will teach you how to tweak this Skeleton Xcode Project, to create unlimited amount of different Sticker Pack Apps!",3/2019,01/27/20
Build A Consultant Website With WordPress and Elementor 2.0,www.udemy.com/course/consultant-website/,Abdirizak Hersi,"¥12,000","¥1,270",Rating: 4.2 out of 54.2 - (17),"[(/user/abdirizak-hersi-2/, Abdirizak Hersi)]",Development,Web Development,WordPress,"1,029",English,"Learn how to create a Business Consultant Website With Wordpress, Elementor 2.0 + Astra Theme, no coding needed.",7/2018,01/27/20
Code a Knowledge Base using popular web frameworks,www.udemy.com/course/code-a-knowledge-base-using-various-popular-web-frameworks/,Jeppe Schaumburg Jensen,"¥24,000","¥1,270",Rating: 0.0 out of 50.0 - (0),"[(/user/jeppeschaumburgjensen/, Jeppe Schaumburg Jensen)]",Development,Web Development,Web Frameworks,24,English,"Learn web design by coding a website using 5 CSS frameworks: Bootstrap 4, Bulma, Semantic UI, Foundation 6 & Materialize",10/2019,01/27/20
Master Python and MatPlotLib: Data Visualization with Charts,www.udemy.com/course/pythongraphs/,Avinash Jain,"¥12,000","¥1,270",Rating: 4.4 out of 54.4 - (14),"[(/user/avinashjain5/, Avinash Jain)]",Development,Programming Languages,Python,75,English,Become a master of Data Visualization in Python with MatPlotLib!,4/2018,01/27/20
Advanced QlikView 12 for Developers,www.udemy.com/course/advanced-qlikview-12-for-developers/,Packt Publishing,"¥15,000","¥1,270",Rating: 3.9 out of 53.9 - (17),"[(/user/packtpublishing/, Packt Publishing)]",Development,Web Development,Qlikview,151,English,Design powerful dashboards with QlikView for BI solutions,2/2018,01/27/20
Intro to web programming with Groovy on Grails,www.udemy.com/course/intro-to-web-programming-with-groovy-on-grails/,Benjamin Rhine,"¥3,600","¥1,270",Rating: 3.3 out of 53.3 - (17),"[(/user/benjamin-rhine/, Benjamin Rhine)]",Development,Web Development,Grails,87,English,Learn programming basics using the Groovy on Grails Framework,5/2018,01/27/20
Apple Keynote Essentials,www.udemy.com/course/apple-keynote-essentials/,Christine R.K. Im,"¥6,000","¥1,270",Rating: 4.8 out of 54.8 - (6),"[(/user/christine-rk-im/, Christine R.K. Im)]",Development,Other,Apple Keynote,28,English,Getting You Started With Using The Best Presentation Tool,10/2017,01/27/20
Statistics Explained Easy 5 - STATA,www.udemy.com/course/statistics-explained-easy-stata/,Antonie van Voorden,$149.99,$11.99,Rating: 4.1 out of 54.1 - (7),"[(/user/ton-van-voorden/, Antonie van Voorden)]",Development,Other,Stata,66,English,Learning how to navigate through Stata. Nice tricks and pitfalls. Just the essentials and keeping it easy to remember,3/2017,01/27/20
Hands-On Cloud-Native Development with Kubernetes,www.udemy.com/course/hands-on-cloud-native-development-with-kubernetes/,Packt Publishing,$124.99,$11.99,Rating: 4.0 out of 54.0 - (1),"[(/user/packtpublishing/, Packt Publishing)]",Development,Development Tools,Kubernetes,7,English,Create end-to-end cloud-native apps with Kubernetes and DevOps,12/2019,01/27/20
Data Structures and Algorithms for EVERYONE,www.udemy.com/course/data-structures-and-algorithms-for-all-developers/,Elshad Karimov,$199.99,$11.99,Rating: 3.9 out of 53.9 - (43),"[(/user/elshad-karimov/, Elshad Karimov)]",Development,Other,Algorithms,"5,823",English,To become professional software developer and to pass interviews data structures and algorithms is a MUST for everyone,11/2019,01/27/20
"Data Science-Forecasting/Time series Using XLMiner,R&Tableau",www.udemy.com/course/forecasting-time-series-using-xlminer-r-and-tableau/,ExcelR Solutions,$49.99,$11.99,Rating: 4.1 out of 54.1 - (82),"[(/user/5553b3eb96db8/, ExcelR Solutions)]",Development,Data Science,Forecasting Model,"1,302",English,"Forecasting Techniques-Linear,Exponential,Quadratic Seasonality models, Autoregression, Smooting, Holts, Winters Method",3/2018,01/27/20
"Unity and MicroBit, Make a game, add electronics!",www.udemy.com/course/unity-and-microbit-make-a-game-add-electronics/,Robotics school Robotikos mokykla,$39.99,$11.99,Rating: 3.3 out of 53.3 - (9),"[(/user/gaminueu/, Robotics school Robotikos mokykla)]",Development,Other,Unity,76,English,Connecting Micro Bit with Unity and creating games!,12/2019,01/27/20
The Embedded Pre-Interview!,www.udemy.com/course/the-embedded-pre-interview/,Abdur Rehman Khalil,$29.99,$11.99,Rating: 3.4 out of 53.4 - (23),"[(/user/abdurrehmankhalil/, Abdur Rehman Khalil)]",Development,Other,Embedded Systems,209,English,"Evaluate your Embedded Systems knowledge, in just 100 minutes, for any entry level job",7/2017,01/27/20
Learn Programming in Python With the Power of Animation,www.udemy.com/course/learn-programming-in-python-with-the-power-of-animation/,Miltiadis Saratzidis,$194.99,$11.99,Rating: 4.3 out of 54.3 - (547),"[(/user/miltiadis-saratzidis/, Miltiadis Saratzidis)]",Development,Programming Languages,Python,"29,718",English,"A Programming Course in Python, great for beginners. It will teach you Python from scratch using Animation & programming",11/2019,01/27/20
Project Based Salesforce Data Loader Training – Basic Level,www.udemy.com/course/project-based-salesforce-data-loader-training-basic-level/,Syed Chand Shah,0,$24.99,Rating: 3.7 out of 53.7 - (5),"[(/user/syedcshah/, Syed Chand Shah)]",Development,Development Tools,Salesforce Administration,18,English,GUI operations. BOOST your confidence in salesforce by learning Apex Data Loader - a FREE tool,1/2017,01/27/20
Developing with MongoDB,www.udemy.com/course/developing-with-mongodb/,Packt Publishing,$124.99,$11.99,Rating: 4.0 out of 54.0 - (1),"[(/user/packtpublishing/, Packt Publishing)]",Development,Databases,Data Modeling,40,English,Comprehensive tutorial to help you master the complex querying and advanced data modeling concepts in MongoDB,5/2017,01/27/20
Software Development Mindset : 7 Wastes in SW Development,www.udemy.com/course/sw-development-mindset-7-wastes-in-software-development/,Mousa Coach,$19.99,$11.99,Rating: 4.1 out of 54.1 - (7),"[(/user/81d3adb1-54bb-4224-8ef3-3f8394ac058c/, Mousa Coach)]",Development,Software Engineering,Software Development,"2,222",English,A Complete Guide to eliminating wastes in software development environments.,11/2018,01/27/20
Learning Microsoft Azure Step by Step Part 2,www.udemy.com/course/maruti-microsoft-azure-step-by-step-part-2/,Maruti Makwana,$19.99,$11.99,Rating: 4.0 out of 54.0 - (4),"[(/user/marutimakwana/, Maruti Makwana)]",Development,Web Development,Microsoft Azure,"1,210",English,One of the best Microsoft Azure course of all time.,6/2019,01/27/20
Ubuntu Linux on Windows With VirtualBox For Web Development,www.udemy.com/course/ubuntu-linux-on-windows-with-virtualbox-for-web-development/,John Elder,$199.99,$11.99,Rating: 3.9 out of 53.9 - (49),"[(/user/johnelder3/, John Elder)]",Development,Development Tools,Ubuntu,"2,545",English,Running Ubuntu Linux on a Windows Computer Is A Breeze With This Course!,11/2019,01/27/20
Introduction to Unit Testing,www.udemy.com/course/refactoru-intro-unit-test/,RefactorU LLC,$34.99,$11.99,Rating: 3.5 out of 53.5 - (274),"[(/user/refactoru/, RefactorU LLC)]",Development,Web Development,Unit Testing,"1,701",English,Unit tests and test-driven-development exist to help us manage expectations of our functionality.,11/2015,01/27/20
Learn to use SQL for Data Analysis and Reporting,www.udemy.com/course/learn-to-use-sql-for-data-analysis/,Tech Academy,$124.99,$11.99,Rating: 3.8 out of 53.8 - (27),"[(/user/backend-programming/, Tech Academy)]",Development,Databases,Data Analysis,"1,617",English,Introduction to Data Analysis and Reporting Using SQL and ORACLE Database,3/2017,01/27/20
Learn React 16 and Redux by building real world Application,www.udemy.com/course/learn-react-and-redux-by-building-real-world-application/,Haider Malik,zł549.99,zł41.99,Rating: 4.0 out of 54.0 - (7),"[(/user/5512f7602d2ad/, Haider Malik)]",Development,Web Development,React,73,English,"Mastering React 16 Fundamentals, Context API, React-Router v4, Integrating Firebase with React and Redux, Authentication",10/2018,01/27/20
Algorithms in JavaScript - Cracking Coding Interviews,www.udemy.com/course/algorithms-in-javascript-cracking-coding-interviews/,"Eduonix Learning Solutions, Eduonix-Tech ., Samy Eduonix",zł159.99,zł41.99,Rating: 3.3 out of 53.3 - (29),"[(/user/eduonix/, Eduonix Learning Solutions), (/user/eduonix-tech/, Eduonix-Tech .), (/user/samy-77/, Samy Eduonix)]",Development,Software Engineering,Algorithms,223,English,Learn to implement real world algorithms in JavaScript and ace your technical interviews,12/2018,01/27/20
Getting Started with TIBCO BusinessEvents 5.x,www.udemy.com/course/get-started-with-tibco-be-5x/,TIBCO Education,zł84.99,zł41.99,Rating: 3.1 out of 53.1 - (18),"[(/user/davemohr2/, TIBCO Education)]",Development,Other,TIBCO,77,English,BE101: BusinessEvents for Beginners and Experts,9/2017,01/27/20
Create Telegram Bot with PHP,www.udemy.com/course/create-telegram-bot-with-php/,IO LEARN,zł69.99,zł41.99,Rating: 3.0 out of 53.0 - (1),"[(/user/ivanobodyanskyy/, IO LEARN)]",Development,Software Engineering,Telegram,17,English,Learn how to build your own Telegram Bot from scratch,1/2019,01/27/20
GraphQL Projects,www.udemy.com/course/graphql-projects/,Packt Publishing,zł384.99,zł41.99,Rating: 3.3 out of 53.3 - (2),"[(/user/packtpublishing/, Packt Publishing)]",Development,Web Development,GraphQL,16,English,Create future-proof API interfaces via GraphQL through practical React projects,6/2019,01/27/20
System design for tech interview  (Coupon available),www.udemy.com/course/system-design/,Tech Teaching,zł69.99,zł41.99,Rating: 1.0 out of 51.0 - (1),"[(/user/diego-31872/, Tech Teaching)]",Development,Software Engineering,Software Architecture,4,English,Hacking system design in tech interview,11/2019,01/27/20
Learn ASP.Net Web API 2 for Absolute Beginner,www.udemy.com/course/learn-aspnet-web-api-2-for-absolute-beginner/,Nilay Mehta,zł99.99,zł41.99,Rating: 3.7 out of 53.7 - (54),"[(/user/nilay-mehta-3/, Nilay Mehta)]",Development,Web Development,ASP.NET,"1,538",English,This course will give you a low level understanding of ASP.Net web API 2 & how to implement it in RESTful manner.,4/2017,01/27/20
Microcontroller Interface with Computer via Serial Port,www.udemy.com/course/microcontroller-interface-with-computer-via-serial-port/,"Educational Engineering Team, Ashraf Said",zł609.99,zł41.99,Rating: 2.9 out of 52.9 - (11),"[(/user/educational-engineering-team/, Educational Engineering Team), (/user/ashraf-said-6/, Ashraf Said)]",Development,Other,Microcontroller,706,English,Interface PIC Microcontroller and Arduino using Serial Communication RS232 and Visual Interface,11/2018,01/27/20
"Create a Mobile App for Your Business -- Quick, Easy & Free!",www.udemy.com/course/create-a-mobile-app-for-your-business/,MindMekka ®,zł294.99,zł41.99,Rating: 4.2 out of 54.2 - (36),"[(/user/mindmekka/, MindMekka ®)]",Development,Mobile Apps,Mobile App Business,"6,963",English,Learn how to quickly and easily create a mobile app for your business by using AppGeyser; completely free of charge!,10/2018,01/27/20
Building Ethereum networks on the AWS Cloud,www.udemy.com/course/building-ethereum-networks-on-the-aws-cloud/,Click School,zł189.99,zł41.99,Rating: 0.0 out of 50.0 - (0),"[(/user/click-school/, Click School)]",Development,Web Development,Blockchain,5,English,You want to build decentralized applications? The Ethereum framework is the most popular blockchain platform for that.,1/2020,01/27/20
Apache HBase : Hadoop Column Oriented NoSQL Database,www.udemy.com/course/apache-hbase-hadoop-column-oriented-nosql-database/,Digitorious Technologies,zł609.99,zł41.99,Rating: 3.1 out of 53.1 - (28),"[(/user/6e671e0f-a273-4506-938b-9aa306ef3aae/, Digitorious Technologies)]",Development,Databases,NoSQL,186,English,"Learn HBase, a Column Oriented NOSQL Database",4/2017,01/27/20
How to make 20 games without coding in Construct 2!,www.udemy.com/course/how-to-make-20-games-without-coding-and-earn-passive-income/,"John Bura, Mammoth Interactive",zł609.99,zł41.99,Rating: 4.0 out of 54.0 - (95),"[(/user/johnbura/, John Bura), (/user/mammoth-interactive/, Mammoth Interactive)]",Development,Game Development,Game Development Fundamentals,"3,804",English,Learn to make games in Construct 2,6/2019,01/27/20
Learn Camtasia 9 from scratch,www.udemy.com/course/learn-camtasia-9-from-scratch/,Prashant Gupta,zł159.99,zł41.99,Rating: 4.1 out of 54.1 - (20),"[(/user/prashantkumargupta/, Prashant Gupta)]",Development,Other,Camtasia,115,English,Camtasia 9 video tutorials,10/2016,01/27/20
Modern JavaScript fundamentals for Beginners,www.udemy.com/course/modern-javascript-course/,Laurence Svekis,zł609.99,zł41.99,Rating: 4.6 out of 54.6 - (89),"[(/user/lars51/, Laurence Svekis)]",Development,Web Development,JavaScript,"8,453",English,Learn how to apply JavaScript to make your web content come to life - explore the core foundations of writing code,6/2019,01/27/20
Quantum Technologies 101,www.udemy.com/course/quantum-technologies-101/,Roman Dushkin,£49.99,£12.99,Rating: 3.8 out of 53.8 - (8),"[(/user/roman-dushkin-2/, Roman Dushkin)]",Development,Other,Haskell,49,English,"All about quantum sensorics, quantum information, quantum computer and computations",2/2019,01/27/20
Python Programming for Beginners,www.udemy.com/course/python-programming-for-beginners-j/,behi school code,£44.99,£12.99,Rating: 3.8 out of 53.8 - (72),"[(/user/behi-oueslati-2/, behi school code)]",Development,Programming Languages,Python,"8,122",English,An Introduction to Basic Computer Science Fundamentals,9/2019,01/27/20
MVC pattern - explained and applied,www.udemy.com/course/mvc-pattern/,"Marco Aurélio Regis, Austin Ryan Wright",£19.99,£11.99,Rating: 4.1 out of 54.1 - (43),"[(/user/marcoaurliomcregis/, Marco Aurélio Regis), (/user/austin-ryan-wright/, Austin Ryan Wright)]",Development,Software Engineering,ASP.NET MVC,186,English,Learn in an easy way the MVC pattern in just 1 hour. All you need to start learning about the MVC frameworks.,5/2019,01/27/20
JQuery Create Overlay Popups from scratch using Jquery,www.udemy.com/course/jquery-create-modal-popup-windows-from-scratch-using-jquery/,Laurence Svekis,£199.99,£12.99,Rating: 4.4 out of 54.4 - (35),"[(/user/lars51/, Laurence Svekis)]",Development,Web Development,jQuery,"7,462",English,"Modal popups, enter popups and timed popups can help keep your traffic on your website. Make them using jQuery",12/2015,01/27/20
Learning Path: Unity: Master Game Development with Unity 5,www.udemy.com/course/learning-path-unity-master-game-development-with-unity-5/,Packt Publishing,£199.99,£12.99,Rating: 4.0 out of 54.0 - (1),"[(/user/packtpublishing/, Packt Publishing)]",Development,Game Development,Game Development Fundamentals,10,English,Conquer the world of game development with Unity,12/2017,01/27/20
Complete Java Web Service Bootcamp: From Beginner To Pro,www.udemy.com/course/complete-java-web-service-bootcamp-from-beginner-to-pro/,Mark Nielsen,£199.99,£12.99,Rating: 3.8 out of 53.8 - (25),"[(/user/mark-nielsen-2/, Mark Nielsen)]",Development,Web Development,Java Web Services,"3,503",English,Learn to develop secure REST Java web services with Spring and Spring boot and how to use SOAPUI on Java Web Services,10/2018,01/27/20
Word add-in using c# vsto and web types,www.udemy.com/course/word-add-in-using-c-vsto-and-web-types/,Taurius Litvinavicius,£49.99,£12.99,Rating: 3.2 out of 53.2 - (10),"[(/user/taurius-litvinavicius/, Taurius Litvinavicius)]",Development,Programming Languages,.NET,"3,872",English,Learn word add-in development in two different ways,6/2019,01/27/20
