Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
AWS Certified SysOps Administrator Practice Tests For 2019,www.udemy.com/course/aws-certified-sysops-administrator-practice-tests-for-2017/,Inspiring Generations Academy,0,$34.99,Rating: 3.1 out of 53.1 - (20),"[(/user/inspiring-generations-academy/, Inspiring Generations Academy)]",IT & Software,IT Certification,AWS Certification,622,English,Final Prep For The AWS SysOps Admin | Test Your Knowledge | Pass The First Time | Questions and Answers Updated Daily!​​,11/2019,01/27/20
Windows 7 Enterprise Support Technician Tests (70-685),www.udemy.com/course/windows-7-enterprise-desktop-support-technician-cert/,Inspiring Generations Academy,0,$34.99,Rating: 0.0 out of 50.0 - (0),"[(/user/inspiring-generations-academy/, Inspiring Generations Academy)]",IT & Software,Operating Systems,Microsoft Windows,745,English,Final Prep For The 70-685 | Test Your Knowledge | Pass The First Time |,11/2019,01/27/20
AWS Sysops Administrator Associate Practice Papers,www.udemy.com/course/aws-sysops-administrator-associate-practice-papers/,Rahul Kumar,$19.99,$11.99,Rating: 3.8 out of 53.8 - (7),"[(/user/c9e1946d-8b53-46a1-9d77-df9e3b5c17de/, Rahul Kumar)]",IT & Software,IT Certification,AWS Certification,102,English,Congratulations !! You are on the right track to get certified,11/2017,01/27/20
Scrum Master (CSM) Practice Exam For 2019,www.udemy.com/course/scrum-master-practice-exam-get-certified-easily-for-2018/,Inspiring Generations Academy,0,$34.99,Rating: 0.0 out of 50.0 - (0),"[(/user/inspiring-generations-academy/, Inspiring Generations Academy)]",IT & Software,IT Certification,Certified ScrumMaster (CSM),32,English,Final Prep For The CSM,11/2019,01/27/20
CompTIA Cloud+ (CV0-002) Practice Exam For 2019,www.udemy.com/course/cloud-practice-examget-certified-easily-for-2018/,Inspiring Generations Academy,0,$34.99,Rating: 3.4 out of 53.4 - (5),"[(/user/inspiring-generations-academy/, Inspiring Generations Academy)]",IT & Software,IT Certification,CompTIA Cloud+,452,English,Final Prep For The CompTIA Cloud+,11/2019,01/27/20
Learn Jenkins from scratch and be an expert,www.udemy.com/course/learn-jenkins-from-scratch-and-be-an-expert/,Pramod Samal,$19.99,$11.99,Rating: 2.5 out of 52.5 - (1),"[(/user/pramod-kumar-samal/, Pramod Samal)]",IT & Software,Network & Security,Jenkins,24,English,A step by step approach from Installation to using Jenkins for automated pipelines,10/2018,01/27/20
Arm Yourself Against Cybercrime,www.udemy.com/course/danhallatl-cybercrime/,Dan Hall,$39.99,$11.99,Rating: 4.1 out of 54.1 - (50),"[(/user/dan-hall-13/, Dan Hall)]",IT & Software,Network & Security,Cyber Security,"7,025",English,This is a great course for learning about cybercrime and how to protect yourself.,4/2018,01/27/20
eInk Masterclass - 4 Device State-of-the-Art System in 2018,www.udemy.com/course/eink-masterclass/,Timothy Kenny,0,$199.99,Rating: 0.0 out of 50.0 - (0),"[(/user/timothykenny/, Timothy Kenny)]",IT & Software,Hardware,Computer Hardware,2,English,"Get the ultimate eInk computer and mobile setup for working, reading, watching videos and using apps.",4/2018,01/27/20
SQL Server Core 2016,www.udemy.com/course/sql-server-core-2016/,Integrity Training,$199.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/integtrity-training/, Integrity Training)]",IT & Software,Operating Systems,SQL,4,English,SQL Server Core 2016,12/2018,01/27/20
Advanced Excel,www.udemy.com/course/advanced-excel-2007/,Lisa Newton,$19.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/lisanewton3/, Lisa Newton)]",IT & Software,Operating Systems,Excel,3,English,Take your excel skills to the next level and learn useful functionality in this software.,7/2015,01/27/20
Ethical Hacking for Beginners,www.udemy.com/course/beginning-hacking/,Craig Anthony,$19.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/craiggonzales/, Craig Anthony)]",IT & Software,Network & Security,Ethical Hacking,1,English,An introduction to building and hacking your own web environment,5/2017,01/27/20
Optimizing Windows 10 Workshop,www.udemy.com/course/optimizing-windows-10-workshop/,Alex Cox,$34.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/alex-cox-3/, Alex Cox)]",IT & Software,Operating Systems,Computer Skills,8,English,"Learn to Optimize your Browser, CPU, Hard Drive and Startup for a faster computer.",4/2017,01/27/20
AWS  Solutions Architect Associate (2018) - Practice Exams,www.udemy.com/course/aws-solutions-architect-associate-2018-practice-exams/,Jawad Mohammed,$19.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/jawad-mohammed-2/, Jawad Mohammed)]",IT & Software,IT Certification,AWS Certification,0,English,"Practice Exams in the exact format of AWS Certified Solutions Architect Associate 2018 Exam. ""NO DUPLICATE QUESTIONS""",10/2018,01/27/20
Blockchain Certification Practice,www.udemy.com/course/blockchain-certification-practice/,Andrew Magdy Kamal,$19.99,$11.99,Rating: 3.3 out of 53.3 - (6),"[(/user/andrewmagdykamal/, Andrew Magdy Kamal)]",IT & Software,IT Certification,Blockchain,"2,502",English,This is the practice question course on the history of crypto and blockchain terminology,12/2018,01/27/20
Ethical Hacking - Complete Fast Track Course in 2019,www.udemy.com/course/ethical-hacking-complete-fast-track-course-in-2019/,Mumuni Mohammed,$19.99,$11.99,Rating: 4.0 out of 54.0 - (2),"[(/user/mohammed-mumuni/, Mumuni Mohammed)]",IT & Software,Network & Security,Ethical Hacking,41,English,Learn computer security and ethical hacking - The complete fast track course in 2019,8/2019,01/27/20
PMP 2019 Practice tests - Most asked questions - Part 1,www.udemy.com/course/pmp-2019-practice-tests-most-asked-questions-part-1/,Oussama Kontra,$19.99,$11.99,Rating: 2.6 out of 52.6 - (3),"[(/user/oussama-kontra/, Oussama Kontra)]",IT & Software,IT Certification,PMP,5,English,Pass the PMP certification exam ! Get PMP certification from the first attempt,7/2019,01/27/20
Going Further in macOS : Your Mac Guide Jan 2019,www.udemy.com/course/applemacos_gf/,Samuel Rickards,$19.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/james-rickards/, Samuel Rickards)]",IT & Software,Operating Systems,Mac Basics,3,English,Taking a closer look at the Applications on your Mac,1/2019,01/27/20
Cyber Security - Steps to prevent a web hacker.,www.udemy.com/course/cyber-security-steps-to-prevent-a-web-hacker/,Patricia McBean,$24.99,$11.99,Rating: 3.9 out of 53.9 - (11),"[(/user/patricia74/, Patricia McBean)]",IT & Software,Network & Security,Cyber Security Awareness,"3,104",English,In-depth Strategies for Protection Online,4/2019,01/27/20
AWS Certified Solutions Architect-Professional Practice Test,www.udemy.com/course/aws-certified-solutions-architect-professional-practice-test-dump/,CloudME ***,$24.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/cloud-me-2/, CloudME ***)]",IT & Software,IT Certification,AWS Certification,108,English,AWS Certified Solutions Architect - Professional Exam 2019 || EXAM Practice Tests || Use DEAL0619 get it @9.99,5/2019,01/27/20
156-515.65 Check Point Certified Security Expert Plus Exam,www.udemy.com/course/156-51565-check-point-certified-security-expert-plus-exam-s/,Tech Certify,$144.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Check Point Certified Security Expert (CCSE),879,English,Attend this 156-515.65 Check Point Certified Security Expert Plus Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
ST0-248 Symantec Storage Foundation 6.1 UNIX Technical Exam,www.udemy.com/course/st0-248-symantec-storage-foundation-61-unix-technical-exam-u/,Tech Certify,$179.99,$11.99,Rating: 4.5 out of 54.5 - (1),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Data Storage,"1,203",English,Attend this ST0-248 Symantec Storage Foundation 6.1 UNIX Technical Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
COMPATIA A+ 220-801 Practice Exam-300 Questions,www.udemy.com/course/compatia-a-220-801-practice-exam-300-questions/,Certify Hub,$19.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/ankit-agarwal-130/, Certify Hub)]",IT & Software,IT Certification,CompTIA A+,0,English,Pass the CompTIA 220-801 A+ Certification exam in your first attempt by taking this course-300 NEW & CURRENT QUESTIONS,8/2019,01/27/20
NR0-014 Teradata Administration V2R5 Certified Practice Exam,www.udemy.com/course/nr0-014-teradata-administration-v2r5-certified-practice-exam-u/,INFO IT HUB,$144.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/infoithub/, INFO IT HUB)]",IT & Software,IT Certification,Teradata,796,English,Attend this NR0-014 Teradata Administration V2R5 Certified Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
ST0-247 Symantec Cluster Server 6.1 for UNIX Technical Exam,www.udemy.com/course/st0-247-symantec-cluster-server-61-for-unix-technical-exam-n/,Tech Certify,"¥21,600","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Server Administration,658,English,Attend this ST0-247 Symantec Cluster Server 6.1 for UNIX Technical Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
PMI-001 PMP Monitoring and Controlling V5 Practice Exam,www.udemy.com/course/pmi-001-pmp-monitoring-and-controlling-v5-practice-exam-yz/,Tech Certify,"¥21,000","¥1,380",Rating: 3.0 out of 53.0 - (1),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,PMP,631,English,Attend this PMI-001 PMP Monitoring and Controlling V5 Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
EC0-349 ECCouncil Computer Hacking Forensic Investigator,www.udemy.com/course/ec0-349-eccouncil-computer-hacking-forensic-investigator-k/,MY TECH LEARN,"¥20,400","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/sri-satya-gowri-2/, MY TECH LEARN)]",IT & Software,IT Certification,Computer Hacking Forensic Investigator (CHFI),934,English,Test your Skills while Attend this EC0-349 ECCouncil Computer Hacking Forensic Investigator Certification Practice Test,9/2019,01/27/20
SAP C_TFIN52_66 Certify Specialist Financial Accounting Exam,www.udemy.com/course/sap-c_tfin52_66-certify-specialist-financial-accounting-exam/,Up Strive Hub,"¥19,800","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/up-strive-hub/, Up Strive Hub)]",IT & Software,IT Certification,SAP Certified Application Associate - SAP ERP,512,English,Attend this SAP C_TFIN52_66 Certify Specialist Financial Accounting Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
HP0-Y30 Implementing HP Networking Technology Practice Exam,www.udemy.com/course/hp0-y30-implementing-hp-networking-technology-practice-exam/,INFO IT HUB,"¥19,800","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/infoithub/, INFO IT HUB)]",IT & Software,IT Certification,HP,361,English,Attend this HP0-Y30 Implementing HP Networking Technology Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
CISM Event Management and Response Certified Practice Exam,www.udemy.com/course/cism-event-management-and-response-certified-practice-exam/,Up Strive Hub,"¥17,400","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/up-strive-hub/, Up Strive Hub)]",IT & Software,IT Certification,CISM,666,English,Attend this CISM Event Management and Response Certified Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
The 156-215.70 Check Point Security Administrator Exam,www.udemy.com/course/the-156-21570-check-point-security-administrator-exam/,Up Strive Hub,"¥19,200","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/up-strive-hub/, Up Strive Hub)]",IT & Software,IT Certification,Check Point Certified Security Administrator (CCSA),654,English,Attend this The 156-215.70 Check Point Security Administrator Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
EC0-232 EC-Council  E-Commerce Architect  Practice Test,www.udemy.com/course/ec0-232-ec-council-e-commerce-architect-practice-test-m/,Tech World,"¥22,800","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/techworld/, Tech World)]",IT & Software,IT Certification,Security Certification,20,English,Test your Skills while Attend this EC0-232 EC-Council E-Commerce Architect Certification Practice Test,10/2019,01/27/20
156-215.70 Check Point Security Administrator R70 Exam,www.udemy.com/course/156-21570-check-point-security-administrator-r70-exam/,Tech Certify,"¥21,000","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Check Point Certified Security Administrator (CCSA),229,English,Attend this 156-215.70 Check Point Security Administrator R70 Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
ECSS EC-Council Certified Security Specialist Practice Test,www.udemy.com/course/ecss-ec-council-certified-security-specialist-practice-test-o/,Tech World,"¥23,400","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/techworld/, Tech World)]",IT & Software,IT Certification,Security Certification,30,English,Test your Skills while Attend this ECSS EC-Council Certified Security Specialist Certification Practice Test,10/2019,01/27/20
Blue Coat Certified Proxy Administrator - Practice Test,www.udemy.com/course/blue-coat-certified-proxy-administrator-practice-test/,Vicky Rajagopal,"¥2,400","¥1,440",Rating: 0.0 out of 50.0 - (0),"[(/user/prabhu-vignesh/, Vicky Rajagopal)]",IT & Software,IT Certification,Network Security,0,English,Blue Coat Certified Proxy Administrator Certification Exam - Practice Test,11/2019,01/27/20
SAP C_TADM51_731 Technology Associate System Admin Exam,www.udemy.com/course/sap-c_tadm51_731-technology-associate-system-admin-exam-c/,Tech Certify,€169.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,SAP,183,English,Attend this SAP C_TADM51_731 Technology Associate System Admin Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
CompTIA Network+ (N10-007) (320Q + 5 BONUS) Practice Exam ✓,www.udemy.com/course/comptia-network-n10-007-400q-5-bonus-practice-exam/,Dynamic Steps,€19.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/easy-way-2/, Dynamic Steps)]",IT & Software,IT Certification,CompTIA Network+,0,English,Prepare for CompTIA Network+ (N10-007) exam and pass the certification in the first attempt.,12/2019,01/27/20
JK0-801 A CompTIA  Design Certification Practice Exam,www.udemy.com/course/jk0-801-a-comptia-design-certification-practice-exam/,Up Strive Hub,€169.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/up-strive-hub/, Up Strive Hub)]",IT & Software,IT Certification,CompTIA A+,290,English,Attend this JK0-801 A CompTIA Design Certification Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
ECCouncil 312-49v8 Computer Hack Forensic Investigation Exam,www.udemy.com/course/eccouncil-312-49v8-computer-hack-forensic-investigation-exam/,Up Strive Hub,€164.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/up-strive-hub/, Up Strive Hub)]",IT & Software,IT Certification,Computer Hacking Forensic Investigator (CHFI),494,English,Attend this ECCouncil 312-49v8 Computer Hack Forensic Investigation Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
HP0-091 HP-UX System Administration Certified Practice Exam,www.udemy.com/course/hp0-091-hp-ux-system-administration-certified-practice-exam-n/,INFO IT HUB,$154.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/infoithub/, INFO IT HUB)]",IT & Software,IT Certification,HP,989,English,Attend this HP0-091 HP-UX System Administration Certified Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
ST0-91W ST0-91W Symantec NetBackup 7.0 for Windows Exam,www.udemy.com/course/st0-91w-st0-91w-symantec-netbackup-70-for-windows-exam-q/,Tech Certify,$169.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Backup Recovery,532,English,Attend this ST0-91W ST0-91W Symantec NetBackup 7.0 for Windows Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
CompTIA JK0-022 Security Cryptography Certification Exam,www.udemy.com/course/comptia-jk0-022-security-cryptography-certification-exam/,INFO IT HUB,$174.99,$11.99,Rating: 4.5 out of 54.5 - (4),"[(/user/infoithub/, INFO IT HUB)]",IT & Software,IT Certification,CompTIA Security+,"1,855",English,Attend this CompTIA JK0-022 Security Cryptography Certification Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
ECCouncil 312-76 Disaster Recovery Professional Exam,www.udemy.com/course/eccouncil-312-76-disaster-recovery-professional-exam/,Go Certify,$164.99,$11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/suresh-m-48/, Go Certify)]",IT & Software,IT Certification,Disaster Recovery,3,English,250+ Unique Questions and Answers in ECCouncil 312-76 Disaster Recovery Professional Exam,8/2019,01/27/20
