Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Adobe Premiere Rush CC For Beginners: Learn How To Edit,www.udemy.com/course/adobe-premiere-rush-cc-for-beginners-learn-how-to-edit/,Christian Figueroa,0,Free,Rating: 3.2 out of 53.2 - (7),"[(/user/christianfigueroa3/, Christian Figueroa)]",Photography,Video Design,Adobe Premiere,"1,114",English,Learn Video Editing with Adobe Premiere Rush CC 2019!,10/2018,01/27/20
Drone Photography Basics,www.udemy.com/course/drone-photography-basics/,Umair Vanthaliwala,0,Free,Rating: 4.2 out of 54.2 - (351),"[(/user/umair-vanthaliwala/, Umair Vanthaliwala)]",Photography,Other,Drone Photography,"6,888",English,Learn four basic drone photography fundamentals that will change the way you produce aerial images,4/2018,01/27/20
Video Gear for Any Budget,www.udemy.com/course/video-gear-for-any-budget/,Caleb Wojcik,0,Free,Rating: 3.7 out of 53.7 - (206),"[(/user/caleb-wojcik/, Caleb Wojcik)]", Photography,Photography Tools,Video Creation,"6,423",English,Receive a gear list for your budget,5/2016,01/27/20
Photoshop Sport Image Retouching - Skater Guy,www.udemy.com/course/skateractionone/,Manfred Werner,0,Free,Rating: 4.0 out of 54.0 - (7),"[(/user/manfredwerner/, Manfred Werner)]",Photography,Commercial Photography, Photoshop Retouching,"3,266",English,"Photoshop Action Retouching - With no experience or prior knowledge. Anyone can do it, all secrets and tricks revealed.",10/2014,01/27/20
Light Painting In 360 With The Ricoh Theta S,www.udemy.com/course/light-painting-in-360-with-the-ricoh-theta-s/,Ben Claremont,0,Free,Rating: 3.9 out of 53.9 - (72),"[(/user/ben-claremont/, Ben Claremont)]",Photography,Digital Photography,Photography,"4,025",English,Learn How To Draw Pictures In The Sky With This Incredible 360 Photography Style,4/2017,01/27/20
Adobe Premiere CC 2015 in Arabic under 2 hours,www.udemy.com/course/adobe-premiere-cc-2015-in-arabic-under-2-hours/,Eslam Osama Algwaily,0,Free,Rating: 4.4 out of 54.4 - (89),"[(/user/eslam-osama-algwaily/, Eslam Osama Algwaily)]",Photography,Video Design,Adobe Premiere,"2,549",English,البرنامج الأشهر و الأفضل فى عالم المونتاج و الفيديوجرافى,5/2017,01/27/20
Master Adobe Photoshop Color Grading & Retouching,www.udemy.com/course/zuluwarrior/,Manfred Werner,0,Free,Rating: 4.4 out of 54.4 - (15),"[(/user/manfredwerner/, Manfred Werner)]",Photography,Portraits,Photoshop Retouching,"2,826",English,Achieve an Amazing photoshop pop look on your images with these simple retouching techniques.,10/2014,01/27/20
Helping Your Church Live Stream 2.0,www.udemy.com/course/church-streaming/,Paul Richards,0,Free,Rating: 4.5 out of 54.5 - (299),"[(/user/6443d745-3d7f-473d-bf74-6e7ff0379fda/, Paul Richards)]",Photography,Other,Live Streaming,"5,535",English,How to live stream church services... work with volunteers.. and successfully launch your congregations online presence,7/2019,01/27/20
Learn How to Use Premiere Pro CC - For Beginners,www.udemy.com/course/learn-how-to-use-premiere-pro-cc-for-beginners/,Jordan Dueck,0,Free,"Rating: 4.5 out of 54.5 - (1,055)","[(/user/jordan-dueck/, Jordan Dueck)]",Photography,Video Design,Adobe Premiere,"16,761",English,New to Premiere Pro? No problem. Learn to create amazing videos in under 1 hour! Brought to you by Motion Array .com,11/2017,01/27/20
Cinematic Color Grading With Premiere Pro 2020 For Beginners,www.udemy.com/course/cinematic-color-grading-with-premiere-pro-2020-for-beginners/,Dhabal Video School,0,Free,Rating: 2.6 out of 52.6 - (3),"[(/user/dhabal-video-school/, Dhabal Video School)]",Photography,Video Design,Color Grading,"3,969",English,Learn Color Correction & Color Grading and Create Professional Cinematic Looks with Adobe Premiere Pro CC 2020,1/2020,01/27/20
iPad Video Production with Playback,www.udemy.com/course/ipad-video-production-with-playback/,Leigh Faulkner,0,Free,Rating: 3.7 out of 53.7 - (85),"[(/user/leighfaulkner/, Leigh Faulkner)]",Photography,Video Design,Video Production,"4,972",English,Video production made easy! Give your creativity free rein and love the results!,9/2017,01/27/20
Landscape Photography Tips :  simple solutions for beginners,www.udemy.com/course/landscape-photography-tips-simple-solutions-for-beginners/,"Ray Salisbury, Lydia Bailey",0,Free,"Rating: 4.4 out of 54.4 - (1,053)","[(/user/ray-salisbury/, Ray Salisbury), (/user/lydia-bailey/, Lydia Bailey)]",Photography,Photography Fundamentals,Landscape Photography,"20,674",English,"Learn to hold your camera correctly, get sharper shots, and be inspired with tips on camera gear & shooting on location",5/2018,01/27/20
Learn Landscape Photography,www.udemy.com/course/learn-landscapes/,Ray Salisbury,0,Free,"Rating: 4.3 out of 54.3 - (1,466)","[(/user/ray-salisbury/, Ray Salisbury)]",Photography,Other,Landscape Photography,"31,198",English,Get inspired | Learn more | Go places,5/2018,01/27/20
The Ultimate GIMP 2.10 Guide►Book included as sold on Amazon,www.udemy.com/course/the-ultimate-gimp-guide-amazon-book-included/,Bernard 't Hooft,0,Free,Rating: 4.5 out of 54.5 - (434),"[(/user/5530269556cc8/, Bernard 't Hooft)]",Photography,Digital Photography,GIMP,"22,766",English,All GIMP Basics (0 to Hero) PLUS►make GIMP as PS!►GLYPHS panel for FREE!►Complete Nik Collection cov►Pro B&W►Book Covers,9/2019,01/27/20
How To Use Adobe Premiere Pro: For Beginners,www.udemy.com/course/how-to-use-adobe-premiere-pro-for-beginners/,David Reilly,0,Free,Rating: 3.8 out of 53.8 - (211),"[(/user/davidreilly2/, David Reilly)]",Photography,Video Design,Adobe Premiere,"7,469",English,Getting Started with Adobe Premiere Pro. Learn to make your own videos.,10/2018,01/27/20
Contact Sheets: Begin to take & select great street photos,www.udemy.com/course/contact-sheets/,Thomas Leuthard,0,Free,Rating: 4.7 out of 54.7 - (103),"[(/user/thomasleuthard/, Thomas Leuthard)]",Photography,Photography Fundamentals,Street Photography,"5,456",English,"Learn the whole photography process: think through the shots, work the scene, and determine what are the best photos.",5/2015,01/27/20
Photoshop People with Adobe's Creative Cloud Apps,www.udemy.com/course/photoshopping-people/,Forge Productions,0,Free,Rating: 0.0 out of 50.0 - (0),"[(/user/marshallrimmer/, Forge Productions)]",Photography,Photography Tools,Photoshop Retouching,"1,877",English,Retouching Portraits & Headshot Photos regardless of the DSLR or camera.,11/2019,01/27/20
Photoshop Beginner to Advanced - Complete Photoshop Mastery,www.udemy.com/course/photoshop-basics-for-beginners-learn-adobe-photoshop/,Steve McDonald,0,Free,"Rating: 4.4 out of 54.4 - (1,091)","[(/user/stevemcdonald2/, Steve McDonald)]",Photography,Photography Tools,Photoshop,"29,550",English,"Learn Photoshop quickly & easily. Master Adobe Photoshop from beginner to advanced (PC or Mac, versions CS5, CS6, or CC)",10/2019,01/27/20
How To Setup a Green Screen For Professional Video Recording,www.udemy.com/course/how-to-setup-and-use-a-green-screen-for-professional-video-recording/,John Shea,0,Free,Rating: 4.1 out of 54.1 - (130),"[(/user/johnshea4/, John Shea)]",Photography,Video Design,Video Creation,"7,349",English,Use a Green Screen To Make More Professional Videos,2/2019,01/27/20
Sell Video as Stock Footage - Beginners Guide,www.udemy.com/course/how-to-make-money-selling-stock-footage/,Jeven Dovey,0,Free,Rating: 4.3 out of 54.3 - (395),"[(/user/jeven-dovey/, Jeven Dovey)]",Photography,Other,Video Production,"10,094",English,Everything you need to be ready to sell footage!,7/2018,01/27/20
Unofficial Guide to the Canon PowerShot ELPH 180 and 190 IS,www.udemy.com/course/unofficial-guide-to-the-canon-powershot-elph/,Forge Productions,0,Free,Rating: 5.0 out of 55.0 - (1),"[(/user/marshallrimmer/, Forge Productions)]",Photography,Digital Photography,Cameras,738,English,Mastering the Photography of the Point-and-Shoot Camera,11/2019,01/27/20
A Guide to Accessories for DSLRs,www.udemy.com/course/a-guide-to-accessories-for-dslrs/,Michael Andrew,0,Free,Rating: 4.6 out of 54.6 - (646),"[(/user/michaelandrew3/, Michael Andrew)]",Photography,Photography Tools,DSLR,"20,347",English,Learn what to use to make your DSLR experience the best it can be.,6/2019,01/27/20
Learn Photographic Exposure Best Practices,www.udemy.com/course/exposure-best-practices/,Kasia Zmokla,0,Free,Rating: 4.1 out of 54.1 - (380),"[(/user/kasia-zmokla/, Kasia Zmokla)]",Photography,Photography Fundamentals,Photography,"12,316",English,Evoke emotions and improve your photos through the creative use of light,7/2019,01/27/20
vMix Master Class - Video Production & Live Streaming,www.udemy.com/course/vmix-live-streaming/,Paul Richards,0,Free,Rating: 4.5 out of 54.5 - (211),"[(/user/6443d745-3d7f-473d-bf74-6e7ff0379fda/, Paul Richards)]",Photography,Other,vMix,"4,245",English,Become a live video production & streaming expert using vMix software for Windows,8/2017,01/27/20
Multimedia Journalism,www.udemy.com/course/multimedia-journalism/,Climate Tracker,0,Free,Rating: 4.3 out of 54.3 - (3),"[(/user/ignacio-396/, Climate Tracker)]",Photography,Video Design,Journalism,592,English,Climate Tracker's Multimedia Journalism Course,1/2020,01/27/20
Photo Editing on the Cheap,www.udemy.com/course/photo-editing/,Jeremy Shuback,0,Free,Rating: 4.2 out of 54.2 - (386),"[(/user/jeremyshuback/, Jeremy Shuback)]",Photography,Digital Photography,Image Editing,"28,393",English,The Pixelmator Crash Course. Because Photoshop is way too expensive.,4/2013,01/27/20
Film and Stitch 360 VR Video with GoPros and AVP,www.udemy.com/course/360gopro/,Noah Scott,0,Free,Rating: 4.6 out of 54.6 - (100),"[(/user/noah-scott-4/, Noah Scott)]",Photography,Video Design,360 video,"6,363",English,"Learn to create incredible, immersive 360 video content like a pro!",10/2016,01/27/20
Photography is Easy (In English) by Vishal Diwan,www.udemy.com/course/learn-photography-by-vishal-diwan/,Vishal Diwan,0,Free,Rating: 4.1 out of 54.1 - (311),"[(/user/vishaldiwan/, Vishal Diwan)]",Photography,Photography Fundamentals,Photography,"9,278",English,Learn D-SLR Camera Photography.,8/2017,01/27/20
360 Video Creation Fundamentals,www.udemy.com/course/360-video-production-masterclass-filmmaking/,Josh Gibson,0,Free,Rating: 4.4 out of 54.4 - (89),"[(/user/joshgibson/, Josh Gibson)]",Photography,Video Design,360 video,"7,085",English,Learn the foundations of creating professional 360º and cinematic VR video,10/2019,01/27/20
Insta360 ONE X Beginners Guide,www.udemy.com/course/insta360-one-x-beginners-guide-crash-course/,Shanil Kawol,0,Free,Rating: 4.8 out of 54.8 - (22),"[(/user/shanil-kawol-2/, Shanil Kawol)]",Photography,Video Design,Video Creation,771,English,Learn how to make your first FreeCapture video using the Insta360 ONE X.,9/2019,01/27/20
Enhancing Photos with Photoshop,www.udemy.com/course/enhancing-photos-with-photoshop/,SHAD SLUITER,0,Free,Rating: 4.2 out of 54.2 - (121),"[(/user/shaddavidsluiter/, SHAD SLUITER)]",Photography,Digital Photography,Photoshop,"8,490",English,"Use Photoshop to fix colors, straighten horizons, combine multiple exposures, contrast and brightness.",12/2017,01/27/20
5 BEST set up for Portrait Photography. Natural light,www.udemy.com/course/5-best-set-up-for-portrait-photography-natural-light/,Yuliana Chi,0,Free,Rating: 3.9 out of 53.9 - (20),"[(/user/yuliana-chi/, Yuliana Chi)]",Photography,Portraits,Portrait Photography,"1,778",English,A guide to understanding how to manage and manipulate the light indoors to achieve different creative results,11/2019,01/27/20
Video Editors: Learn 3D Video Compositing,www.udemy.com/course/video-editors-learn-3d-video-compositing/,Reallusion Inc,0,Free,Rating: 4.5 out of 54.5 - (139),"[(/user/reallusioninc/, Reallusion Inc)]",Photography,Video Design,Video Editing,"13,626",English,"Learn about instant video background removal (chroma key), special effects layering and 3D video compositing",6/2016,01/27/20
Guide to Photo Animation,www.udemy.com/course/animation/,Frederick Barnes,0,Free,Rating: 4.4 out of 54.4 - (30),"[(/user/fred-barnes/, Frederick Barnes)]",Photography,Photography Tools,Cinematography,"4,387",English,Using PlotagraphPro,6/2019,01/27/20
Lightroom 5 Photographer Workflow,www.udemy.com/course/lightroom-5-photographer-workflow/,Jerad Hill,0,Free,"Rating: 4.1 out of 54.1 - (1,005)","[(/user/jeradhill/, Jerad Hill)]",Photography,Photography Tools,Adobe Lightroom,"38,180",English,"Master Lightroom 5. Learn how to bring your photos into Lightroom 5, get them organized, edit them and export your work.",5/2013,01/27/20
GIMP for Beginners: Fast Photo Editing Tricks & Tips,www.udemy.com/course/fast-photo-editing-tricks-tips-for-gimp/,Chris Navarre,0,Free,Rating: 4.2 out of 54.2 - (31),"[(/user/chris-navarre/, Chris Navarre)]",Photography,Photography Tools,GIMP,"3,227",English,Learn Techniques and Get Results in Minutes,1/2019,01/27/20
Photography guide keys,www.udemy.com/course/ultimate-landscape-photography-guide/,Anas Catalan,0,Free,Rating: 3.7 out of 53.7 - (17),"[(/user/anas-catalan/, Anas Catalan)]",Photography,Commercial Photography,Photography,"2,964",English,the way to photography theory,9/2019,01/27/20
Street Photography: How I approach people on the streets...,www.udemy.com/course/streetphotography/,Thomas Leuthard,0,Free,"Rating: 4.3 out of 54.3 - (1,248)","[(/user/thomasleuthard/, Thomas Leuthard)]",Photography,Other,Street Photography,"31,301",English,"Learn how to get over your fear, how to approach people and how to improve the creativity and quality of your photos.",10/2014,01/27/20
Green Screen Photography,www.udemy.com/course/green-screen-photography/,Dave Cross,0,Free,Rating: 4.2 out of 54.2 - (681),"[(/user/davecross/, Dave Cross)]",Photography,Digital Photography,Photography,"57,626",English,"A complete guide green screen photography, from setup to editing in PhotoKey software from FXHome.",12/2012,01/27/20
Portrait Photography with Simple Gear,www.udemy.com/course/portrait-photography-with-simple-gear/,Don Giannatti,0,Free,Rating: 4.4 out of 54.4 - (957),"[(/user/dongiannatti/, Don Giannatti)]",Photography,Portraits,Portrait Photography,"34,767",English,Online Photography course - Using simple lighting gear to get much better portraits... from mild to wild.,10/2013,01/27/20
7 Ingredients for Awesome Photography - Take Better Photos,www.udemy.com/course/7-ingredients-for-awesome-photography-take-better-photos/,Chris Parker,0,Free,Rating: 4.0 out of 54.0 - (132),"[(/user/chrisparker5/, Chris Parker)]",Photography,Photography Fundamentals,Photography,"8,276",English,Photography. Learn how to take better photos by learning the essential 7 ingredients for awesome photos.,7/2019,01/27/20
How to Record & Edit Video Content for Beginners,www.udemy.com/course/how-to-record-edit-video-content/,Bryan Guerra,0,Free,Rating: 3.8 out of 53.8 - (190),"[(/user/5af8fab0-027d-46fc-ab5e-3d9d97aaa252/, Bryan Guerra)]",Photography,Video Design,Video Editing,"9,048",English,"A Content Creator's Guide to Video Editing for Quality YouTube Videos, Online Courses, & Social Media Videos",9/2019,01/27/20
Mastering Adobe Premiere Pro,www.udemy.com/course/mastering-adobe-premiere-pro/,Justin Lawrie,0,Free,Rating: 3.7 out of 53.7 - (49),"[(/user/justinlawrie2/, Justin Lawrie)]",Photography,Video Design,Adobe Premiere,"5,571",English,Learn Adobe Premiere Pro with these easy-to-follow Premiere Pro video editing tutorials.,9/2018,01/27/20
Photography. Learn Photography From Pro & Take Better Photos,www.udemy.com/course/photography-learn-photography-from-pro-take-better-photos/,Chris Parker,0,Free,Rating: 4.4 out of 54.4 - (278),"[(/user/chrisparker5/, Chris Parker)]",Photography,Digital Photography,Photography,"10,479",English,Photography. Take better photos and learn from a photography pro. Photography skills for awesome photos.,7/2019,01/27/20
License Videos+photography Taking+Sells Masterclass,www.udemy.com/course/commercials-videos-photography-takingselling-masterclass/,Aleess Ali,0,Free,Rating: 3.4 out of 53.4 - (7),"[(/user/anjum-ali-6/, Aleess Ali)]",Photography,Commercial Photography,Photography Business,"1,727",English,sell photography and videos without having any videos and photography and sells commercially your license in other sites,9/2019,01/27/20
